des,diameter,fullname,h,id,ip,last_obs,last_obs_jd,n_imp,ps_cum,ps_max,range,ts_max,v_inf
2024 CZ3,0.035,(2024 CZ3),24.94,bK24C03Z,1.32324e-06,2024-03-11,2460380.5,3,-6.00,-6.01,2080-2123,0,8.72166409721593
2023 LV,0.031,(2023 LV),25.16,bK23L00V,1.380e-08,2023-06-25,2460120.5,1,-8.33,-8.33,2123-2123,0,8.61
2024 FB,0.023,(2024 FB),25.81,bK24F00B,5.239279e-06,2024-04-04,2460404.5,19,-5.97,-6.51,2058-2123,0,9.01216838996358
2024 FD1,0.0045,(2024 FD1),29.39,bK24F01D,3.0941e-08,2024-03-19,2460388.5,3,-10.08,-10.31,2107-2123,0,4.80039720758864
2005 WG57,0.0631,(2005 WG57),23.64,bK05W57G,6.95923e-07,2005-12-30,2453734.5,14,-5.74,-6.00,2082-2123,0,9.88400047131651
2023 HO36,0.0027,(2023 HO36),30.48,bK23H36O,9.334127e-06,2023-04-18,2460052.5,23,-8.03,-8.61,2082-2123,0,8.45123832041282
2025 KF2,0.0018,(2025 KF2),31.36,bK25K02F,0.00012366056,2025-05-21,2460816.5,25,-7.16,-7.52,2066-2124,0,7.89415868810557
2024 JT,0.0074,(2024 JT),28.32,bK24J00T,5.0432e-07,2024-05-12,2460442.5,4,-8.29,-8.42,2106-2124,0,6.33493952252538
2020 FZ46,0.052,(2020 FZ46),24.07,bK20F46Z,1.05114141e-05,2020-03-20,2458928.5,45,-4.47,-5.04,2046-2117,0,14.6368832852851
2021 KB22,0.0035,(2021 KB22),29.95,bK21K22B,2.27168542e-05,2021-05-30,2459364.5,50,-7.32,-7.95,2056-2119,0,6.1007931545381
2024 GW4,0.0056,(2024 GW4),28.90,bK24G04W,4.12594e-06,2024-04-13,2460413.5,3,-7.45,-7.49,2099-2102,0,11.7820758905849
2008 HJ,0.024,(2008 HJ),25.75,bK08H00J,0.000267887678,2008-04-30,2454586.5,40,-4.23,-4.70,2077-2123,0,7.529890825475
2024 GF6,0.015,(2024 GF6),26.81,bK24G06F,3.4005726e-05,2024-04-17,2460417.5,43,-5.72,-5.96,2116-2124,0,8.23984385982526
2024 HL2,0.024,(2024 HL2),25.71,bK24H02L,8.2637e-09,2024-05-05,2460435.5,3,-8.46,-8.76,2079-2104,0,13.9053904425378
2024 HO2,0.0044,(2024 HO2),29.44,bK24H02O,1.164e-08,2024-05-03,2460433.5,1,-9.79,-9.79,2045-2045,0,7.98
2012 EK5,0.0261,(2012 EK5),25.55,bK12E05K,3.541933e-05,2012-03-19,2456005.5,19,-4.74,-5.02,2064-2111,0,15.1283166104497
2012 UU158,0.015,(2012 UU158),26.72,bK12UF8U,1.1044167e-05,2012-11-06,2456237.5,10,-5.70,-5.75,2038-2103,0,12.2788068534277
2021 MV,0.017,(2021 MV),26.43,bK21M00V,5.1408e-07,2021-06-24,2459389.5,3,-6.86,-6.87,2056-2115,0,9.71149315281668
2024 HU,0.059,(2024 HU),23.80,bK24H00U,7.047e-08,2024-05-17,2460447.5,1,-6.37,-6.37,2082-2082,0,21.11
2024 JN,0.0076,(2024 JN),28.25,bK24J00N,1.932e-08,2024-05-09,2460439.5,1,-9.74,-9.74,2110-2110,0,3.05
2024 JR1,0.0096,(2024 JR1),27.73,bK24J01R,0.0002311398,2024-05-06,2460436.5,3,-4.93,-4.94,2076-2085,0,12.9610051665702
2024 HQ,0.0045,(2024 HQ),29.36,bK24H00Q,0.0001966568032,2024-04-18,2460418.5,79,-6.02,-6.23,2068-2107,0,7.29993479746548
2024 HZ,0.0063,(2024 HZ),28.65,bK24H00Z,1.1935e-06,2024-05-03,2460433.5,2,-8.10,-8.17,2109-2121,0,7.14699204021785
2024 EK3,0.0055,(2024 EK3),28.93,bK24E03K,8.57193e-07,2024-03-15,2460384.5,2,-8.38,-8.38,2118-2123,0,6.85066197460782
2010 FD,0.021,(2010 FD),26.04,bK10F00D,1.56416e-06,2010-04-15,2455301.5,5,-6.44,-6.54,2043-2104,0,9.73583297105155
2023 SD3,0.015,(2023 SD3),26.77,bK23S03D,4.880611e-07,2023-10-15,2460232.5,3,-7.16,-7.16,2055-2091,0,4.15000843541925
2024 EJ4,0.0045,(2024 EJ4),29.40,bK24E04J,1.45286e-07,2024-03-13,2460382.5,8,-9.21,-9.74,2074-2100,0,6.70201189378192
2019 LD42,0.0062,(2019 LD42),28.68,bK19L42D,2.390e-08,2019-06-07,2458641.5,1,-9.45,-9.45,2087-2087,0,13.16
2022 JN11,0.00451,(2022 JN11),29.36,bK22J11N,0.000119458625,2022-05-07,2459706.5,37,-6.37,-6.76,2071-2120,0,6.1863872293022
2024 JH3,0.0059,(2024 JH3),28.80,bK24J03H,4.1669481e-06,2024-05-12,2460442.5,8,-7.18,-7.56,2059-2072,0,9.27447185339314
2024 RG7,0.041,(2024 RG7),24.57,bK24R07G,9.35296e-07,2024-09-13,2460566.5,3,-6.04,-6.30,2102-2116,0,10.9745468814151
2024 JN3,0.014,(2024 JN3),26.92,bK24J03N,2.598873e-05,2024-05-08,2460438.5,7,-5.54,-5.56,2072-2124,0,12.9453062154249
2024 LG5,0.016,(2024 LG5),26.61,bK24L05G,2.2358958e-06,2024-06-20,2460481.5,13,-6.81,-7.23,2096-2122,0,7.96705951949997
2007 UT3,0.024,(2007 UT3),25.72,bK07U03T,6.19466e-07,2007-10-23,2454396.5,8,-6.66,-6.96,2064-2119,0,9.03398908091808
2024 JV6,0.0078,(2024 JV6),28.19,bK24J06V,6.497e-10,2024-05-10,2460440.5,1,-11.03,-11.03,2105-2105,0,8.48
2024 JT3,0.0051,(2024 JT3),29.10,bK24J03T,1.9247e-08,2024-05-09,2460439.5,2,-9.91,-9.93,2095-2104,0,9.61347326856133
2024 JW16,0.22,(2024 JW16),20.98,bK24J16W,2.3158699e-06,2024-05-16,2460446.5,12,-3.63,-3.98,2082-2121,0,23.9255113501842
2024 KB1,0.0077,(2024 KB1),28.21,bK24K01B,2.761e-08,2024-05-30,2460460.5,1,-9.35,-9.35,2109-2109,0,11.09
2024 LZ4,0.02,(2024 LZ4),26.11,bK24L04Z,1.2484e-07,2024-06-16,2460477.5,2,-6.98,-7.09,2052-2079,0,21.3929509772509
2024 LA,0.026,(2024 LA),25.55,bK24L00A,4.563e-09,2024-06-07,2460468.5,1,-8.42,-8.42,2078-2078,0,19.02
2024 HC,0.011,(2024 HC),27.42,bK24H00C,1.24626084e-05,2024-06-12,2460473.5,34,-6.51,-7.08,2081-2124,0,1.90667812975653
2024 JN16,0.0041,(2024 JN16),29.59,bK24J16N,4.05405e-06,2024-05-14,2460444.5,11,-7.95,-8.14,2086-2120,0,7.18079532812866
2024 QL1,0.011,(2024 QL1),27.54,bK24Q01L,3.433381e-05,2024-09-10,2460563.5,9,-6.18,-6.48,2104-2120,0,4.21978283505384
2024 RC13,0.007,(2024 RC13),28.43,bK24R13C,1.68771042e-05,2024-09-14,2460567.5,68,-6.82,-7.54,2087-2124,0,6.83116137494725
2024 TK13,0.0063,(2024 TK13),28.64,bK24T13K,4.707106e-07,2024-10-21,2460604.5,11,-8.35,-8.73,2066-2113,0,8.07503253166595
2024 RL8,0.011,(2024 RL8),27.46,bK24R08L,2.213508e-06,2024-09-11,2460564.5,20,-6.94,-7.48,2066-2124,0,13.217293576531
2019 GX186,0.0363,(2019 GX186),24.85,bK19GI6X,7.016579e-07,2019-04-08,2458581.5,7,-5.56,-5.84,2034-2083,0,21.6973394099888
2024 MS1,0.022,(2024 MS1),25.93,bK24M01S,2.261276e-05,2024-06-29,2460490.5,5,-5.27,-5.39,2102-2123,0,15.5993462452173
2024 MH1,0.027,(2024 MH1),25.48,bK24M01H,1.008e-10,2024-12-02,2460646.5,1,-10.61,-10.61,2104-2104,0,6.05
2024 WA,0.014,(2024 WA),26.84,bK24W00A,8.88899e-07,2024-12-01,2460645.5,9,-7.01,-7.63,2066-2080,0,8.89466201446958
2024 WU24,0.01,(2024 WU24),27.65,bK24W24U,1.316229e-05,2024-11-29,2460643.5,3,-6.26,-6.27,2081-2086,0,10.0604423318435
2024 US,0.0088,(2024 US),27.92,bK24U00S,1.342e-08,2024-11-10,2460624.5,1,-9.69,-9.69,2120-2120,0,7.64
2024 WT3,0.011,(2024 WT3),27.50,bK24W03T,2.046378e-07,2024-12-01,2460645.5,5,-7.98,-8.02,2079-2123,0,10.495075621415
2024 RH6,0.0066,(2024 RH6),28.55,bK24R06H,2.178143e-06,2024-09-06,2460559.5,11,-7.42,-7.77,2066-2089,0,10.5420998483571
2020 MQ61,0.00318,(2020 MQ61),30.15,bK20M61Q,6.844873e-06,2020-06-17,2459017.5,8,-7.40,-7.72,2047-2112,0,13.1465001103746
2014 QJ365,0.011,(2014 QJ365),27.52,bK14Qa5J,1.740338e-07,2014-09-01,2456901.5,6,-8.22,-8.47,2106-2121,0,11.9637146002673
2024 QQ,0.01,(2024 QQ),27.56,bK24Q00Q,3.6652e-06,2024-08-29,2460551.5,2,-6.56,-6.58,2046-2122,0,5.04355833242388
2024 PR5,0.012,(2024 PR5),27.23,bK24P05R,5.7675462e-05,2024-08-14,2460536.5,22,-5.32,-5.46,2107-2124,0,20.2576903344095
2022 PC2,0.013,(2022 PC2),27.03,bK22P02C,9.737e-08,2022-09-01,2459823.5,1,-8.50,-8.50,2121-2121,0,3.76
2024 SO4,0.018,(2024 SO4),26.40,bK24S04O,6.793363e-06,2024-10-08,2460591.5,5,-6.12,-6.33,2111-2120,0,10.5099766566279
2024 SQ,0.023,(2024 SQ),25.85,bK24S00Q,9.1512533e-06,2024-09-28,2460581.5,9,-5.66,-5.87,2084-2122,0,12.6245636226679
2024 RK13,0.0072,(2024 RK13),28.37,bK24R13K,1.3893e-07,2024-09-16,2460569.5,2,-8.78,-8.95,2075-2119,0,5.27638379039804
2024 RP1,0.0047,(2024 RP1),29.27,bK24R01P,2.960306e-05,2024-09-10,2460563.5,42,-6.93,-7.15,2094-2124,0,6.37179841543408
2024 TB7,0.0048,(2024 TB7),29.23,bK24T07B,3.5562199e-06,2024-10-09,2460592.5,14,-7.74,-7.86,2086-2124,0,7.80905323515005
2024 RQ10,0.0092,(2024 RQ10),27.82,bK24R10Q,7.12578059e-05,2024-09-14,2460567.5,8,-5.69,-5.69,2096-2117,0,11.0508590617018
2024 RQ5,0.00849,(2024 RQ5),28.01,bK24R05Q,4.7478e-07,2024-09-15,2460568.5,2,-7.88,-7.88,2065-2115,0,5.6794527991912
2024 RW13,0.013,(2024 RW13),27.09,bK24R13W,0.000189269118,2024-09-13,2460566.5,23,-4.55,-4.97,2085-2117,0,22.2856291985257
2024 RA16,0.0058,(2024 RA16),28.84,bK24R16A,5.50133e-06,2024-09-12,2460565.5,5,-7.57,-7.80,2097-2116,0,1.24133280497625
2024 RN2,0.011,(2024 RN2),27.51,bK24R02N,1.0424878e-06,2024-09-14,2460567.5,7,-7.55,-7.76,2086-2124,0,7.93717463552091
2024 SN1,0.011,(2024 SN1),27.41,bK24S01N,3.613e-07,2024-10-08,2460591.5,1,-7.50,-7.50,2078-2078,0,16.04
2024 TG5,0.01,(2024 TG5),27.59,bK24T05G,1.806e-08,2024-10-10,2460593.5,1,-9.12,-9.12,2075-2075,0,7.67
2019 TX,0.0063,(2019 TX),28.67,bK19T00X,5.8019e-08,2019-10-03,2458759.5,5,-9.04,-9.24,2061-2101,0,7.04593236698323
2024 RB3,0.0099,(2024 RB3),27.68,bK24R03B,0.000127986823,2024-09-07,2460560.5,14,-5.38,-5.39,2083-2122,0,13.9297862530739
2024 RL3,0.0052,(2024 RL3),29.08,bK24R03L,3.584e-08,2024-09-09,2460562.5,1,-8.86,-8.86,2035-2035,0,6.77
2024 RZ21,0.034,(2024 RZ21),25.01,bK24R21Z,2.183e-10,2024-09-20,2460573.5,1,-9.77,-9.77,2114-2114,0,17.01
2024 RC16,0.0093,(2024 RC16),27.80,bK24R16C,5.958e-05,2024-09-12,2460565.5,1,-5.26,-5.26,2062-2062,0,18.14
2024 RE16,0.012,(2024 RE16),27.17,bK24R16E,4.962e-07,2024-09-12,2460565.5,1,-6.68,-6.68,2046-2046,0,22.10
2024 RY10,0.015,(2024 RY10),26.71,bK24R10Y,3.148e-07,2024-09-13,2460566.5,1,-7.57,-7.57,2081-2081,0,5.22
2024 SL1,0.0056,(2024 SL1),28.92,bK24S01L,2.6400751e-06,2024-09-29,2460582.5,16,-7.87,-8.06,2110-2123,0,7.99836563020499
2024 RF10,0.01,(2024 RF10),27.56,bK24R10F,0.000526086756,2024-10-03,2460586.5,20,-4.74,-4.88,2092-2118,0,8.76679660377157
2024 TC22,0.04,(2024 TC22),24.63,bK24T22C,9.832e-08,2024-10-13,2460596.5,2,-6.59,-6.84,2090-2111,0,27.3611065907242
2024 RA5,0.0056,(2024 RA5),28.90,bK24R05A,3.58205e-06,2024-09-13,2460566.5,5,-7.83,-7.97,2115-2120,0,3.37833307742773
2024 RS16,0.005,(2024 RS16),29.17,bK24R16S,2.5819928e-05,2024-09-14,2460567.5,37,-6.82,-7.21,2096-2118,0,11.3146062851143
2024 UD1,0.0046,(2024 UD1),29.34,bK24U01D,1.584e-08,2024-10-25,2460608.5,1,-10.31,-10.31,2123-2123,0,7.73
2024 RZ3,0.014,(2024 RZ3),26.91,bK24R03Z,7.48343e-08,2024-10-11,2460594.5,3,-8.49,-8.68,2102-2121,0,2.53989252254648
2024 SN8,0.023,(2024 SN8),25.88,bK24S08N,7.6793554e-06,2024-10-07,2460590.5,21,-5.66,-5.80,2078-2124,0,13.7800231727783
2024 ST,0.00394,(2024 ST),29.67,bK24S00T,3.86025911e-05,2024-09-28,2460581.5,59,-6.90,-7.40,2068-2122,0,11.4042375081397
2021 UG2,0.009,(2021 UG2),27.88,bK21U02G,2.1505442e-06,2021-10-31,2459518.5,12,-7.19,-7.72,2075-2119,0,13.0419822387282
2022 MK1,0.055,(2022 MK1),23.95,bK22M01K,9.22534e-06,2022-10-25,2459877.5,10,-4.92,-5.19,2099-2123,0,6.435183646348
2024 RH2,0.034,(2024 RH2),25.01,bK24R02H,3.6389e-07,2024-10-03,2460586.5,3,-6.86,-7.05,2100-2117,0,4.72769435818517
2024 TT,0.01,(2024 TT),27.61,bK24T00T,7.72721e-07,2024-10-08,2460591.5,6,-7.71,-7.76,2080-2121,0,7.06826581651075
2024 TG,0.00719,(2024 TG),28.38,bK24T00G,2.8988e-06,2024-10-04,2460587.5,2,-7.32,-7.36,2089-2096,0,10.3910583689803
2024 TH,0.041,(2024 TH),24.56,bK24T00H,1.390e-07,2024-10-09,2460592.5,1,-6.93,-6.93,2112-2112,0,10.75
2024 TQ9,0.0024,(2024 TQ9),30.74,bK24T09Q,1.2229734e-05,2024-10-10,2460593.5,18,-7.84,-8.37,2056-2111,0,6.91218241214404
2024 TK5,0.0099,(2024 TK5),27.67,bK24T05K,3.347e-04,2024-10-08,2460591.5,1,-3.63,-3.63,2028-2028,0,8.93
2010 TW149,0.0227,(2010 TW149),25.89,bK10TE9W,6.800314e-06,2010-10-15,2455484.5,32,-5.57,-6.27,2071-2107,0,17.0713047897494
2014 HJ198,0.017,(2014 HJ198),26.50,bK14HJ8J,4.0629e-09,2014-04-27,2456774.5,2,-9.02,-9.05,2106-2111,0,22.51176917965
2015 WP2,0.0033,(2015 WP2),30.08,bK15W02P,0.0001985615878,2015-11-23,2457349.5,30,-6.32,-6.56,2077-2121,0,12.6207799644318
2024 TO6,0.012,(2024 TO6),27.19,bK24T06O,9.6547e-08,2024-10-12,2460595.5,3,-7.78,-7.82,2058-2113,0,17.4280942960423
2024 TU8,0.0088,(2024 TU8),27.92,bK24T08U,9.473e-09,2024-10-12,2460595.5,3,-9.43,-9.58,2059-2104,0,10.7239332840705
2024 WD18,0.032,(2024 WD18),25.16,bK24W18D,1.318e-07,2025-03-01,2460735.5,1,-7.34,-7.34,2119-2119,0,8.08
2024 TW17,0.15,(2024 TW17),21.71,bK24T17W,1.0286075e-06,2024-11-09,2460623.5,6,-4.45,-4.88,2118-2124,0,20.704051423891
2024 TL2,0.0024,(2024 TL2),30.74,bK24T02L,1.4637114e-05,2024-10-05,2460588.5,11,-7.75,-7.92,2078-2121,0,8.71853562389416
2024 TY13,0.0065,(2024 TY13),28.60,bK24T13Y,1.6477429e-06,2024-10-08,2460591.5,6,-7.34,-7.37,2062-2083,0,18.8401323119038
2024 UG21,0.013,(2024 UG21),27.12,bK24U21G,1.192974e-06,2024-10-24,2460607.5,16,-7.06,-7.81,2086-2114,0,13.4124455688054
2024 UB11,0.0035,(2024 UB11),29.93,bK24U11B,7.20959e-06,2024-11-02,2460616.5,3,-7.58,-7.59,2095-2124,0,14.3996461796024
2025 HJ5,0.015,(2025 HJ5),26.83,bK25H05J,5.100e-07,2025-05-02,2460797.5,1,-7.62,-7.62,2124-2124,0,6.95
2024 UK4,0.00726,(2024 UK4),28.34,bK24U04K,1.9762e-07,2024-10-26,2460609.5,2,-8.53,-8.79,2101-2115,0,12.2264396316162
2024 UN2,0.02,(2024 UN2),26.16,bK24U02N,4.105342e-06,2024-10-25,2460608.5,14,-6.15,-6.44,2086-2122,0,10.2532567664277
2024 UL1,0.014,(2024 UL1),26.99,bK24U01L,1.2535e-06,2024-10-31,2460614.5,3,-7.17,-7.34,2117-2122,0,10.5000686078979
2024 UN,0.016,(2024 UN),26.58,bK24U00N,2.1262e-08,2024-10-30,2460613.5,3,-8.63,-8.97,2108-2118,0,14.0631177687894
2020 BB,0.0065,(2020 BB),28.59,bK20B00B,6.1787e-08,2020-01-26,2458874.5,2,-9.42,-9.43,2114-2123,0,3.43054606956156
2021 CZ7,0.0072,(2021 CZ7),28.36,bK21C07Z,1.956733e-05,2021-02-15,2459260.5,5,-6.31,-6.48,2040-2117,0,9.07498081240517
2024 VK2,0.018,(2024 VK2),26.36,bK24V02K,0.00022617211,2024-12-02,2460646.5,8,-4.57,-4.58,2100-2123,0,8.74999021851102
2024 UN8,0.012,(2024 UN8),27.17,bK24U08N,1.3527033e-05,2024-11-10,2460624.5,5,-6.06,-6.07,2069-2107,0,4.91755231690497
2020 UL3,0.075,(2020 UL3),23.27,bK20U03L,3.45519e-05,2025-06-20,2460846.5,3,-3.98,-4.23,2122-2124,0,10.1843707871347
2019 BB5,0.016,(2019 BB5),26.68,bK19B05B,7.612e-09,2019-02-07,2458521.5,2,-9.31,-9.40,2109-2119,0,7.23213215974777
2024 UB5,0.00759,(2024 UB5),28.26,bK24U05B,6.129557e-06,2024-10-31,2460614.5,19,-7.00,-7.46,2088-2124,0,11.1506304664432
2025 DW,0.0023,(2025 DW),30.83,bK25D00W,0.0015349276602,2025-02-20,2460726.5,29,-5.98,-6.17,2081-2125,0,7.48721093676594
2024 UW7,0.00295,(2024 UW7),30.30,bK24U07W,1.0801461e-05,2024-10-31,2460614.5,55,-7.52,-8.05,2056-2124,0,15.6027046461585
2025 SB21,0.00182,(2025 SB21),31.33,bK25S21B,8.1248302e-06,2025-09-28,2460946.5,16,-8.40,-8.86,2059-2120,0,7.87519237042025
2024 UU,0.027,(2024 UU),25.52,bK24U00U,5.513761e-06,2024-11-13,2460627.5,2,-5.62,-5.62,2088-2110,0,11.5899699551722
2024 UV7,0.0048,(2024 UV7),29.25,bK24U07V,9.92600059e-05,2024-11-02,2460616.5,141,-6.31,-6.97,2093-2124,0,11.1580190961383
2024 VR4,0.0039,(2024 VR4),29.70,bK24V04R,0.000202056521,2024-12-02,2460646.5,60,-6.43,-6.99,2090-2124,0,2.29283056526545
2024 UD8,0.00608,(2024 UD8),28.74,bK24U08D,2.0111755e-06,2024-11-01,2460615.5,22,-7.45,-7.64,2081-2123,0,17.9244378772514
2024 VC4,0.028,(2024 VC4),25.43,bK24V04C,1.6224e-05,2024-11-14,2460628.5,3,-4.46,-4.64,2046-2055,0,19.6742757642998
2024 VA2,0.016,(2024 VA2),26.63,bK24V02A,1.332e-08,2024-11-08,2460622.5,1,-8.81,-8.81,2123-2123,0,16.44
2024 VF,0.011,(2024 VF),27.38,bK24V00F,7.5375524e-05,2024-12-01,2460645.5,5,-5.72,-6.02,2110-2121,0,4.34038155621976
2024 VO,0.0021,(2024 VO),31.03,bK24V00O,3.0086e-06,2024-11-03,2460617.5,5,-8.90,-9.13,2111-2119,0,2.55962351259722
2024 WQ2,0.04,(2024 WQ2),24.64,bK24W02Q,1.8235e-07,2024-11-25,2460639.5,2,-6.32,-6.46,2064-2068,0,16.9987606251714
2024 VK3,0.011,(2024 VK3),27.43,bK24V03K,2.2393e-07,2024-11-15,2460629.5,2,-8.12,-8.31,2120-2120,0,11.0931291028446
2024 UD11,0.0046,(2024 UD11),29.33,bK24U11D,2.1672334e-05,2024-11-01,2460615.5,13,-6.78,-7.06,2085-2114,0,14.2505155005455
2024 XH,0.012,(2024 XH),27.29,bK24X00H,3.7949e-06,2024-12-04,2460648.5,3,-6.56,-6.71,2070-2078,0,11.0273124456507
2022 SK333,0.0014,(2022 SK333),31.87,bK22SX3K,2.74310546e-05,2022-09-22,2459844.5,39,-7.53,-7.72,2033-2121,0,10.934580338045
2025 HL1,0.01,(2025 HL1),27.65,bK25H01L,1.502e-09,2025-04-25,2460790.5,1,-10.56,-10.56,2122-2122,0,5.91
2023 HW39,0.0014,(2023 HW39),31.96,bK23H39W,0.0008791653957,2023-04-17,2460051.5,19,-6.49,-6.84,2042-2123,0,7.38568131849869
2020 ME63,0.0014,(2020 ME63),31.87,bK20M63E,1.39748e-06,2020-06-23,2459023.5,4,-9.35,-9.51,2056-2119,0,8.59796061482096
2020 NW8,0.0011,(2020 NW8),32.47,bK20N08W,9.7940123e-05,2020-07-09,2459039.5,71,-7.74,-8.63,2037-2122,0,9.10437010294545
2021 NF90,0.0029,(2021 NF90),30.36,bK21N90F,0.00020566,2021-07-15,2459410.5,2,-6.14,-6.23,2070-2070,0,14.4263376446562
2024 UB1,0.0068,(2024 UB1),28.48,bK24U01B,6.6237777e-05,2024-10-30,2460613.5,40,-6.22,-6.87,2095-2124,0,7.86482226026396
2024 WJ,0.0037,(2024 WJ),29.80,bK24W00J,5.4366841e-05,2024-11-29,2460643.5,58,-7.04,-8.04,2084-2124,0,3.72818629888759
2013 WZ44,0.025,(2013 WZ44),25.70,bK13W44Z,1.2505575e-05,2013-12-22,2456648.5,5,-5.47,-5.64,2111-2117,0,12.5529973711725
2014 WC201,0.02,(2014 WC201),26.12,bK14WK1C,1.824034e-06,2014-12-01,2456992.5,11,-6.57,-7.00,2098-2121,0,11.2700460572555
2024 VP4,0.0064,(2024 VP4),28.63,bK24V04P,0.0001762267387,2024-11-20,2460634.5,94,-5.97,-6.16,2072-2124,0,3.38415170407963
2024 XA,0.0016,(2024 XA),31.61,bK24X00A,4.034e-07,2024-12-01,2460645.5,1,-9.21,-9.21,2043-2043,0,8.98
2024 WS1,0.021,(2024 WS1),26.08,bK24W01S,5.453e-08,2024-11-24,2460638.5,1,-6.73,-6.73,2045-2045,0,40.25
2024 WV1,0.0047,(2024 WV1),29.31,bK24W01V,1.255394e-05,2024-11-24,2460638.5,7,-7.22,-7.31,2086-2118,0,9.57644785621088
2024 WG12,0.0046,(2024 WG12),29.34,bK24W12G,9.343472e-06,2024-12-02,2460646.5,42,-7.56,-8.25,2096-2124,0,5.51419484320175
2024 XA6,0.017,(2024 XA6),26.45,bK24X06A,9.244e-08,2024-12-06,2460650.5,1,-7.80,-7.80,2099-2099,0,15.32
2024 XC,0.018,(2024 XC),26.41,bK24X00C,3.29725e-06,2024-12-11,2460655.5,9,-6.37,-6.72,2111-2124,0,14.8414195769202
2024 XS8,0.00606,(2024 XS8),28.74,bK24X08S,0.0005237157469,2024-12-07,2460651.5,67,-5.34,-5.83,2089-2122,0,9.02742506050279
2024 XK2,0.015,(2024 XK2),26.80,bK24X02K,9.093e-09,2024-12-24,2460668.5,1,-9.31,-9.31,2103-2103,0,4.85
2010 MY112,0.37,(2010 MY112),19.80,bK10MB2Y,1.35623e-08,2010-06-25,2455372.5,31,-4.43,-4.87,2027-2122,0,23.5333544457798
2024 YR6,0.0038,(2024 YR6),29.73,bK24Y06R,3.30137045e-05,2024-12-28,2460672.5,60,-6.96,-7.39,2043-2124,0,6.49481412302579
2024 WM3,0.015,(2024 WM3),26.77,bK24W03M,1.036e-08,2024-12-07,2460651.5,1,-9.15,-9.15,2107-2107,0,8.68
2024 XD11,0.0083,(2024 XD11),28.06,bK24X11D,2.1518191e-05,2025-01-02,2460677.5,7,-6.39,-6.40,2077-2121,0,3.38052320197362
2025 CL3,0.029,(2025 CL3),25.34,bK25C03L,9.6010586e-05,2025-02-13,2460719.5,11,-4.07,-4.07,2064-2088,0,12.8892670034323
2024 YA5,0.0089,(2024 YA5),27.91,bK24Y05A,1.002e-08,2024-12-28,2460672.5,1,-9.21,-9.21,2069-2069,0,16.44
2024 YB,0.026,(2024 YB),25.54,bK24Y00B,7.3496e-06,2025-01-22,2460697.5,2,-5.73,-5.74,2090-2091,0,3.93956569064983
2025 HO,0.0046,(2025 HO),29.34,bK25H00O,3.7463704e-06,2025-04-24,2460789.5,35,-7.68,-8.33,2056-2124,0,11.2860915618488
2024 YC,0.012,(2024 YC),27.26,bK24Y00C,1.846e-08,2024-12-23,2460667.5,1,-9.23,-9.23,2112-2112,0,6.29
2024 YP,0.013,(2024 YP),27.09,bK24Y00P,4.913e-08,2024-12-24,2460668.5,1,-8.75,-8.75,2120-2120,0,6.66
2025 BD1,0.004,(2025 BD1),29.65,bK25B01D,4.902e-08,2025-01-21,2460696.5,1,-9.97,-9.97,2121-2121,0,7.01
2017 YE8,0.027,(2017 YE8),25.52,bK17Y08E,1.973904e-06,2018-01-15,2458133.5,8,-6.15,-6.28,2113-2118,0,14.2184886195073
2024 YD,0.012,(2024 YD),27.26,bK24Y00D,3.3551e-06,2024-12-20,2460664.5,5,-6.88,-7.33,2115-2123,0,10.515747369676
2024 VS,0.011,(2024 VS),27.51,bK24V00S,1.74328e-06,2024-11-08,2460622.5,4,-7.06,-7.06,2085-2119,0,11.6197171366619
2024 YH,0.029,(2024 YH),25.31,bK24Y00H,2.269273e-05,2024-12-25,2460669.5,28,-5.07,-5.57,2067-2120,0,10.3007353588572
2024 YH7,0.035,(2024 YH7),24.94,bK24Y07H,2.553e-07,2024-12-29,2460673.5,1,-6.11,-6.11,2069-2069,0,26.74
2025 BA1,0.01,(2025 BA1),27.60,bK25B01A,0.000202606852,2025-01-21,2460696.5,22,-4.01,-4.02,2032-2116,0,13.376278490226
2024 YX8,0.02,(2024 YX8),26.16,bK24Y08X,7.5767e-08,2025-01-05,2460680.5,2,-7.72,-7.76,2110-2118,0,19.617673657397
2024 YE9,0.0093,(2024 YE9),27.80,bK24Y09E,5.3118e-08,2024-12-31,2460675.5,3,-8.59,-8.72,2073-2107,0,14.3823242591965
2025 AB,0.013,(2025 AB),27.11,bK25A00B,6.882e-08,2025-01-03,2460678.5,1,-8.48,-8.48,2122-2122,0,11.32
2021 TK208,0.00419,(2021 TK208),29.52,bK21TK8K,5.14085e-08,2021-10-10,2459497.5,12,-9.03,-9.39,2030-2089,0,17.0569220654172
2024 YN9,0.025,(2024 YN9),25.67,bK24Y09N,7.0852e-07,2025-01-02,2460677.5,3,-6.78,-6.80,2107-2118,0,10.657533732287
2024 YW9,0.019,(2024 YW9),26.25,bK24Y09W,1.939e-08,2025-01-08,2460683.5,1,-8.63,-8.63,2104-2104,0,7.91
2025 AH4,0.0034,(2025 AH4),29.97,bK25A04H,4.79904636e-05,2025-01-03,2460678.5,67,-6.76,-7.39,2044-2125,0,14.7283799019395
2025 BN6,0.0077,(2025 BN6),28.22,bK25B06N,8.3329662e-06,2025-02-08,2460714.5,30,-6.91,-7.59,2072-2124,0,8.33438518387366
